"Start",1998-01-01,"Start",1998-01-01,,,,,,,,,,,,,,,
"End",2010-10-05,"End",2010-10-05,,,,,,,,,,,,,,,
"Frequency","D","Frequency","D",,,,,,,,,,,,,,,
"Name","MSCI EUROPE EX UK - PRICE INDEX","EURO STOXX 50 - PRICE INDEX","FTSE 100 - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","TOPIX - PRICE INDEX","S&P 500 COMPOSITE - PRICE INDEX","MSCI EM U$ - PRICE INDEX","MSCI PACIFIC EX JP U$ - PRICE INDEX","MSCI EUROPE EX UK E - PRICE INDEX","INDIA BSE (SENSEX) 30 SENSITIVE - PRICE INDEX","BRAZIL BOVESPA - PRICE INDEX","FTSE XINHUA CHINA 25 INDEX - PRICE INDEX","SWISS MARKET - PRICE INDEX","SWISS PERFORMANCE - PRICE INDEX","IBEX 35 - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","FRANCE CAC 40 - PRICE INDEX","OMX NORDIC 40 - PRICE INDEX"
"Code","MSEXUKL","DJES50I","FTSE100","JAPDOWA","TOKYOSE","S&PCOMP","MSEMKF$","MSPXJP$","MSEXUKE","IBOMSEN","BRBOVES","XINFTSE","SWISSMI","SITOTMK","IBEX35I","DAXINDX","FRCAC40","OMN40IX"
1998-08-10,990.614,3282.7,5587.6,15626.42,1207.09,1083.14,306.203,412.89,,3020.71,9182,,7721.3,4844.449,10039.8,5476.25,3939.45,"#NA"
1998-08-11,958.678,3187.44,5432.8,15406.99,1186.88,1068.98,294.284,400.588,,2970.64,8801,,7447.9,4677.988,9708.7,5268.4,3845.98,"#NA"
1998-08-12,976.643,3248.14,5462.2,15378.97,1180,1084.22,291.113,402.232,,2950.8,8417,,7607.5,4768.477,9887.3,5402.37,3945.7,"#NA"
1998-08-13,971.348,3240.83,5399.5,15382.02,1181.71,1074.91,288.78,394.082,,2990.22,8710,,7552.6,4728.027,9847.7,5356.23,3951.69,"#NA"
1998-08-14,983.533,3284.47,5455,15123.93,1168.8,1062.75,292.04,406.319,,2968.75,8743,,7676.3,4794.418,9919.5,5447.9,3994.91,"#NA"
1998-08-17,982.222,3277.21,5467.2,14794.66,1152.03,1083.67,286.828,400.433,,2917.07,8609,,7642.1,4776.117,9910.7,5456.58,3983.81,"#NA"
1998-08-18,1009.115,3389.88,5648.2,15063.79,1166.72,1101.2,287.919,402.989,,2867.99,8642,,7841.3,4887.02,10112.9,5568.88,4123.25,"#NA"
1998-08-19,1011.76,3400.07,5694.3,15406.34,1183.71,1098.06,289.977,421.107,,2884.59,8541,,7787.6,4863.777,10205.3,5596.41,4125.72,"#NA"
1998-08-20,997.986,3349.23,5667.4,15391.41,1181.67,1091.6,285.605,424.046,,2989.6,7991,,7681.9,4801.969,9998.2,5488.22,4087.49,"#NA"
1998-08-21,957.351,3209.05,5477,15298.2,1176.51,1081.24,275.53,413.418,,2922.61,7763,,7393.8,4638.559,9417.2,5163.51,3943.68,"#NA"
1998-08-24,955.093,3202.96,5553.7,14988.36,1158.3,1088.14,271.33,413.398,,2950.44,7655,,7257.7,4562,9262.8,5234.88,3937.43,"#NA"
1998-08-25,974.279,3282.91,5654.4,15072.93,1162.58,1092.85,270.635,416.802,,2993.36,7651,,7389.5,4635.848,9453.3,5371.76,4029.32,"#NA"
1998-08-26,950.161,3186.77,5545.4,14866.03,1147.21,1084.19,261.36,413.225,,2993.36,7347,,7212.4,4531.977,9113.2,5231.61,3913.17,"#NA"
1998-08-27,912.846,3063.83,5368.5,14413.79,1116.97,1042.59,245.429,403.637,,2974.83,6616,,6845,4311.25,8580.1,5060.84,3745.64,"#NA"
1998-08-28,899.202,3009.74,5249.4,13915.63,1086.99,1027.14,244.429,398.459,,2908.1,6746,,6786.9,4275.637,8383,4993.54,3708.97,"#NA"
1998-08-31,885.393,2978.12,5249.4,14107.89,1106.49,957.28,240.312,383.513,,2933.85,6472,,6679.4,4216.707,8264.7,4833.89,3651.85,"#NA"
1998-09-01,873.9,2950.01,5169.1,14369.63,1110.15,994.26,241.698,378.967,,2862.55,6917,,6584.5,4159.297,8239.2,4791.81,3646.29,"#NA"
1998-09-02,899.968,3035.73,5235.8,14376.62,1118.76,990.47,248.217,392.066,,2886.91,6804,,6840.9,4308.418,8548.7,4970.5,3729.67,"#NA"
1998-09-03,877.205,2971.38,5118.7,14261.24,1113.77,982.26,240.906,391.445,,2918.89,6218,,6605.1,4174.77,8380.4,4812.18,3646.46,"#NA"
1998-09-04,883.52,3003.66,5167,14042.91,1094.47,973.89,240.532,401.86,,2975.1,5837,,6674.2,4210.047,8337.3,4820.25,3690.75,"#NA"
1998-09-07,896.777,3038.09,5347,14790.06,1132.65,973.89,251.567,430.894,,3051.93,5837,,6848.7,4300.285,8453,4923.37,3695.35,"#NA"
1998-09-08,921.543,3105.31,5344.2,14913.49,1131.01,1023.46,249.22,421.742,,3096.1,5816,,7033.8,4399.449,8710.1,5103.84,3803.74,"#NA"
1998-09-09,905.904,3051.49,5311.3,14755.54,1116.01,1006.2,246.524,419.106,,3097.12,5655,,6802.4,4278.887,8504.9,5040.87,3762.13,"#NA"
1998-09-10,861.143,2903.71,5136.6,14666.03,1109.91,980.19,236.211,418.319,,3108.67,4760,,6502.3,4105.77,7904,4747.33,3589.35,"#NA"
1998-09-11,855.924,2890.98,5118.6,13916.98,1071.48,1009.06,236.871,408.71,,3083.56,5398,,6480.7,4093.85,7708,4737.15,3578.34,"#NA"
1998-09-14,882.792,2968.55,5268.6,14227.37,1084.16,1029.72,243.727,415.359,,3167.22,5818,,6681.4,4205.77,7900,4896.49,3714.81,"#NA"
1998-09-15,872.64,2947.01,5281.7,14227.37,1084.16,1037.68,254.791,422.162,,3162.18,6905,,6585.7,4156.047,7833.1,4831.22,3698,"#NA"
1998-09-16,881.599,2971.83,5291.7,14197.7,1087.5,1045.48,255.621,425.732,,3138.66,6759,,6718.6,4232.895,8034.2,4857.97,3729.32,"#NA"
1998-09-17,844.755,2826.22,5132.9,13859.14,1069.06,1018.87,250.189,419.919,,3121.3,6432,,6405.2,4062.05,7671.1,4669.51,3525.26,"#NA"
1998-09-18,830.582,2781.69,5055.6,13983.12,1073.22,1020.09,251.668,415.433,,3090.72,6709,,6342.7,4020.04,7628.7,4598.58,3465.22,"#NA"
1998-09-21,798.124,2658.27,4990.3,13597.3,1047.79,1023.89,247.866,403.954,,3080.91,6449,,6021.5,3832.49,7211.4,4433.87,3342.65,"#NA"
1998-09-22,816.128,2726.32,5103.3,13789.81,1050.17,1029.63,252.893,408.558,,3095.25,6559,,6111.1,3886.22,7517.5,4575.15,3347.98,"#NA"
1998-09-23,839.061,2820.29,5214.7,13789.81,1050.17,1066.09,262.485,411.983,,3135.42,7280,,6324.5,3998.49,8008.2,4699.39,3423.78,"#NA"
1998-09-24,830.417,2789.07,5167.6,14205.78,1078.01,1042.72,264.24,426.642,,3225.3,6844,,6168.7,3918.08,7884.7,4646.25,3381.13,"#NA"
1998-09-25,818.687,2743.04,5061,13723.84,1049.93,1044.75,262.407,421.819,,3223.57,6711,,6085.1,3863.81,7969.3,4561.58,3310.59,"#NA"
1998-09-28,831.339,2785.63,5093.5,13909.37,1063.52,1048.69,264.536,427.491,,3206.92,6827,,6149.7,3902.94,8062.3,4653.94,3337.64,"#NA"
1998-09-29,824.27,2760.26,5108.7,13821.43,1062.9,1049.02,263.725,431.323,,3146.83,6868,,6019.8,3832.34,8066.1,4578.27,3337.05,"#NA"
1998-09-30,799.742,2670.97,5064.4,13406.39,1043.57,1017.01,254.87,417.347,,3102.29,6593,,5760.4,3692.44,7676.5,4474.51,3197.95,"#NA"
1998-10-01,761.763,2533.07,4908.2,13197.12,1015.72,986.39,243.489,416.465,,3102.29,5960,,5486,3524.88,7133.3,4226.49,3038.01,"#NA"
1998-10-02,738.587,2488.59,4750.4,13223.69,1014.02,1002.6,245.119,411.524,,3102.29,6410,,5256.4,3386.39,7156.9,3962.5,3039.14,"#NA"
1998-10-05,729.889,2445.89,4648.7,12948.12,996.69,988.56,240.982,403.691,,2878.07,6122,,5126.5,3311.28,7145.8,4034.23,2979.89,"#NA"
1998-10-06,763.418,2586.69,4854,13021.64,996.95,984.59,243.251,398.951,,2919.74,6336,,5523.7,3527.86,7566.9,4156.64,3136.48,"#NA"
1998-10-07,752.457,2541.08,4828.9,13825.61,1046.98,970.68,244.787,419.502,,3008.63,6156,,5462.1,3501.99,7405.3,4087.83,3097.69,"#NA"
1998-10-08,722.954,2419.23,4698.8,13026.06,1001.5,959.44,244.058,422.316,,2896.14,6175,,5293.7,3401.53,7195.2,3896.08,2959.97,"#NA"
1998-10-09,739.61,2469.87,4823.4,12879.97,982.5,984.39,249.973,432.044,,2916.66,6527,,5419,3468.62,7381.2,3983.65,3092.9,"#NA"
1998-10-12,782.357,2628.44,5037.6,13555.01,1023.34,997.71,253.959,447.986,,2872.48,6527,,5737.9,3646.66,7381.2,4225.49,3263.32,"#NA"
1998-10-13,790.166,2674.13,4990.1,13242.79,998.98,994.8,253.817,449.891,,2832.03,6618,,5744.9,3652.53,7715.9,4274.48,3278.85,"#NA"
1998-10-14,807.301,2742.95,5038.4,13070.73,984.18,1005.53,254.885,442.625,,2890.72,6445,,5922.5,3754.99,7956.1,4318.52,3361.04,"#NA"
1998-10-15,816.346,2741.34,5056.3,12995.37,980.11,1047.49,264.182,446.06,,2857.27,6874,,6046.4,3830.74,8060.3,4399.05,3362.26,"#NA"
1998-10-16,829.159,2780.89,5133.1,13280.54,1006.68,1056.42,268.829,472.048,,2848.11,6707,,6066.1,3848.8,8455.3,4489.1,3390.1,"#NA"
1998-10-19,825.793,2779.79,5077.5,13567.2,1022.92,1062.39,269.803,468.516,,2853.27,6844,,6010.3,3812.27,8472.6,4458.4,3395.35,"#NA"
1998-10-20,847.123,2863.89,5251.9,13808.05,1043.02,1063.93,273.444,468.097,,2764.16,6975,,6194,3922.95,8654.4,4595.82,3492.52,"#NA"
1998-10-21,835.259,2818.18,5206.6,14216.33,1071.83,1069.92,275.443,471.737,,2764.16,7350,,6134.1,3895.2,8493.5,4523.24,3440.78,"#NA"
1998-10-22,830.269,2797.33,5229.9,14295.56,1074.29,1078.48,277.36,469.042,,2764.16,7603,,6225.9,3940.33,8254.2,4454.28,3420.92,"#NA"
1998-10-23,831.345,2806.22,5217.1,14144.7,1068.15,1070.67,275.39,471.489,,2784.46,7272,,6226.9,3942.93,8410.2,4451.09,3393.76,"#NA"
1998-10-26,841.34,2829.55,5231.5,13843.46,1048.74,1072.32,275.912,471.493,,2889.71,6971,,6322.3,3998.9,8467.7,4577.74,3449.48,"#NA"
1998-10-27,862.278,2910.1,5331.2,13820.68,1042.98,1065.34,274.859,477.7,,2895.84,6869,,6449.8,4075.28,8716.8,4682.45,3550.75,"#NA"
1998-10-28,844.024,2845.3,5293.9,13516.07,1028.61,1068.09,272.693,483.089,,2833.04,6826,,6411.4,4052.48,8534.4,4536.34,3493.6,"#NA"
1998-10-29,844.201,2832.82,5358.5,13668.72,1037.1,1085.93,273.202,488.132,,2845.16,6538,,6428.6,4062.07,8541.1,4549.33,3483.43,"#NA"
1998-10-30,860.897,2887.11,5438.4,13564.51,1035.6,1098.67,281.402,496.797,,2812.49,7047,,6550.6,4143.328,8800,4671.12,3522.93,"#NA"
1998-11-02,878.921,2952.04,5525.5,13952.75,1065.84,1111.6,287.015,503.043,,2811.44,7047,,6642.4,4200.777,9015.5,4761.15,3569.6,"#NA"
1998-11-03,875.515,2952.23,5503.9,13952.75,1065.84,1110.84,290.636,504.735,,2812.06,7509,,6596.5,4177.559,8943.1,4705.08,3583.64,"#NA"
1998-11-04,895.991,3030.34,5622.9,14527.81,1107.36,1118.67,295.211,510.719,,2812.06,7655,,6745.4,4261.777,9131.2,4841.72,3684.16,"#NA"
1998-11-05,881.807,2975.7,5479.8,14341.37,1104.57,1133.85,298.176,506.548,,2842.51,8092,,6557.5,4161.918,9109.1,4811.6,3596.18,"#NA"
1998-11-06,885.538,2972.25,5491,14121.97,1089.47,1141.01,300.818,505.322,,2884.37,8214,,6649.3,4217.5,9204.1,4836.22,3588.63,"#NA"
1998-11-09,879.64,2957.79,5433.9,14194.54,1084.16,1130.2,298.78,495.309,,2983.67,8242,,6651.1,4211.047,9094.9,4768.58,3585.32,"#NA"
1998-11-10,867.951,2918.94,5432.3,14108.09,1078.32,1128.26,292.425,487.104,,3004.67,8000,,6564.1,4162.09,8934.3,4662.78,3544.74,"#NA"
1998-11-11,875.206,2935.14,5476.8,14428.02,1098.12,1120.97,291.224,505.523,,2976.17,7762,,6657.4,4216.078,8940.7,4717.7,3544.74,"#NA"
1998-11-12,873.17,2929.19,5448.9,14075.06,1082.93,1117.69,286.361,497.924,,3009.57,7470,,6753.3,4245,8992.5,4639.89,3560.23,"#NA"
1998-11-13,871.468,2924.97,5463.2,14268.21,1093.52,1125.72,288.111,499.953,,2976.12,7615,,6703.9,4233.508,8842.1,4639.65,3562.23,"#NA"
1998-11-16,887.864,3000.97,5510.5,14428.27,1105.5,1135.87,294.492,508.057,,2945.4,8003,,6774.6,4267.277,9056.8,4783.77,3621.85,"#NA"
1998-11-17,881.956,2982.07,5502.7,14413,1107.65,1139.32,297.344,502.241,,2968.6,8330,,6789,4271.797,8984.3,4702.63,3601.57,"#NA"
1998-11-18,883.786,2974.98,5474,14599.23,1113.42,1144.48,300.024,508.604,,3003.25,8547,,6850.9,4310.52,8972.4,4698.72,3612.5,"#NA"
1998-11-19,900.136,3049.68,5606.2,14354.46,1104,1152.61,302.278,514.625,,2964.87,8317,,6993.8,4394.066,9240.6,4795.69,3706.76,"#NA"
1998-11-20,919.383,3133.49,5717.5,14779.94,1130.74,1163.55,307.214,513.066,,2941.39,8531,,7138,4476.188,9431.9,4911.88,3802.7,"#NA"
1998-11-23,936.317,3194.17,5848.4,14779.94,1130.74,1188.21,310.541,521.075,,2919.57,8635,,7334.3,4582.84,9441.9,5019.12,3845.81,"#NA"
1998-11-24,927.59,3163.88,5798.3,15164.64,1155.61,1182.99,309.623,531.743,,2903.56,8606,,7170.3,4496.77,9479.2,4958.82,3839.38,"#NA"
1998-11-25,925.728,3167.24,5755.3,15073.47,1153.68,1186.87,309.218,527.576,,2881.69,8909,,7055.8,4438.168,9515,4944.37,3849.84,"#NA"
1998-11-26,943.272,3230.34,5827.9,15207.77,1164.59,1186.87,310.019,527.611,,2825.08,8953,,7161.1,4502.797,9759,5051.63,3915.53,"#NA"
1998-11-27,951.493,3261.19,5844.2,15069.39,1158.35,1192.33,309.843,526.684,,2783.1,9093,,7216.4,4534.645,9877.3,5121.48,3950.94,"#NA"
1998-11-30,929.684,3179.09,5743.9,14883.7,1143.5,1163.63,304.528,518.752,,2810.66,8631,,7083.1,4462.949,9645.5,5022.7,3843.38,"#NA"
1998-12-01,895.4,3056.11,5537.4,14835.41,1142.26,1175.28,299.072,503.348,,2804.03,8544,,6784.3,4292.75,9339.8,4781.73,3688.34,"#NA"
1998-12-02,886.35,3017.89,5507.2,14986.62,1147.15,1171.25,299.156,510.703,,2816.59,8448,,6747,4273.645,9230.5,4691.69,3649.91,"#NA"
1998-12-03,897.762,3064.55,5566.1,14697.08,1128.89,1150.14,291.047,503.707,,2804.46,7706,,6813.3,4304.047,9329.7,4787.08,3715.67,"#NA"
1998-12-04,902.043,3079.64,5581.9,14639.97,1120.72,1176.74,291.249,499.323,,2849.82,7626,,6822.7,4311.867,9382,4775.23,3738.59,"#NA"
1998-12-07,905.244,3095.55,5576.7,14723.49,1125,1187.7,297.761,512.26,,2921.8,7945,,6859,4333.539,9454.2,4713.96,3771.22,"#NA"
1998-12-08,905.364,3102.99,5615.7,14808.2,1131.99,1181.38,295.763,510.809,,2945.64,7629,,6810.4,4309.34,9454.2,4699.34,3765.41,"#NA"
1998-12-09,909.299,3111.96,5669.1,14931.9,1140.74,1183.49,296.05,510.119,,2950.21,7572,,6814.2,4312.207,9596.4,4663.68,3772.61,"#NA"
1998-12-10,900.477,3106.59,5660.3,14807.8,1139.78,1165.02,299.503,513.58,,2979.6,7530,,6699.1,4250.098,9468.1,4642.69,3746.97,"#NA"
1998-12-11,887.534,3048.92,5541.7,14405.64,1118.16,1166.46,294.689,503.321,,3002.54,7195,,6662.5,4227.059,9236.2,4536.2,3695.7,"#NA"
1998-12-14,883.97,3045.14,5534.5,14111.62,1100.31,1141.2,288.553,494.398,,2990.44,6583,,6659.3,4220.406,9260.5,4522.86,3663.21,"#NA"
1998-12-15,891.792,3069.72,5557.1,14011.19,1089.27,1162.83,289.655,499.807,,2927.48,6934,,6768.2,4275.938,9271.8,4574.5,3673.76,"#NA"
1998-12-16,904.404,3114.53,5630.4,14096.3,1093.39,1161.94,287.167,499.989,,2936.92,6618,,6886.5,4342.156,9362.2,4663.45,3707.47,"#NA"
1998-12-17,915.973,3148.97,5685.2,14126.99,1092.26,1179.98,285.953,507.796,,2864.44,6645,,7041,4426.609,9322.6,4723.81,3751.17,"#NA"
1998-12-18,908.696,3123.38,5741.9,14194.29,1101.7,1188.03,287.68,512.398,,2875.09,6781,,7003.7,4404.867,9351.9,4629.23,3691.89,"#NA"
1998-12-21,933.596,3225.6,5876.5,14152.95,1099.12,1202.84,295.547,512.69,,2973.37,7201,,7170.4,4494.328,9602.7,4780.93,3803.41,"#NA"
1998-12-22,936.195,3248.07,5843.3,13779.45,1082.46,1203.57,295.792,513.521,,2976.58,7115,,7091.2,4454.219,9679.9,4825.38,3820.47,"#NA"
1998-12-23,952.165,3301.32,5908.8,13779.45,1082.46,1228.54,296.877,508.248,,2962.5,7176,,7160.8,4490.258,9866.8,4951.77,3872.42,"#NA"
1998-12-24,953.202,3301.32,5867.2,13706.73,1074.18,1226.27,298.338,511.536,,2963.45,7176,,7160.8,4490.258,9866.8,4951.77,3872.42,"#NA"
1998-12-25,953.202,3301.32,5867.2,13797.95,1082.96,1226.27,298.765,511.536,,2963.45,7176,,7160.8,4490.258,9866.8,4951.77,3872.42,"#NA"
1998-12-28,964.212,3331.51,5867.2,13709.06,1079.89,1225.49,297.923,507.304,,3054.73,6898,,7255.5,4546.098,9953.6,5044.77,3873.1,"#NA"
1998-12-29,962.669,3354.71,5941.5,13846.9,1088.83,1241.81,297.009,509.4,,3046.29,6715,,7203,4518.59,9940.7,5031.87,3891.1,"#NA"
1998-12-30,960.83,3342.32,5882.6,13842.17,1086.99,1231.93,298.801,510.487,,3110.33,6784,,7160.7,4497.117,9836.6,5002.39,3942.66,"#NA"
1998-12-31,960.83,3342.32,5882.6,13842.17,1086.99,1229.23,298.973,511.547,100,3055.41,6784,,7160.7,4497.117,9836.6,5002.39,3942.66,"#NA"
1999-01-01,960.83,3342.32,5882.6,13842.17,1086.99,1229.23,298.973,511.547,100,3060.34,6784,,7160.7,4497.117,9836.6,5002.39,3942.66,"#NA"
1999-01-04,1005.221,3543.1,5879.4,13415.89,1064.92,1228.1,303.713,511.057,104.641,3122.04,6941,,7441.8,4650.219,10447.8,5252.36,4147.5,"#NA"
1999-01-05,1015.746,3604.67,5958.2,13232.74,1048.33,1244.78,306.69,510.084,105.82,3149.06,7110,,7545.8,4709.137,10650.7,5253.91,4200.78,"#NA"
1999-01-06,1033.064,3685.36,6148.8,13468.46,1058.76,1272.34,313.76,526.299,107.645,3205.68,7331,,7668.8,4781.918,10650.7,5443.62,4294.82,"#NA"
1999-01-07,1018.569,3627.87,6101.2,13536.56,1069.6,1269.73,316.964,542.9,106.179,3299.09,6954,,7549.7,4716.699,10443.4,5323.21,4230.67,"#NA"
1999-01-08,1022.09,3616.57,6147.2,13391.81,1058.4,1275.09,315.067,541.035,106.632,3397.84,6781,,7633.7,4767.008,10412.3,5392.84,4245.42,"#NA"
1999-01-11,1004.116,3546.4,6085,13368.48,1057.34,1263.88,310.907,543.467,104.826,3433.21,6403,,7464.4,4676.18,10248.6,5270.6,4201.9,"#NA"
1999-01-12,989.648,3502.38,6033.6,13360.97,1055.93,1239.51,303.43,543.984,103.381,3353.22,5915,,7427.2,4649.219,10010.5,5200.1,4100.7,"#NA"
1999-01-13,945.602,3336.45,5850.1,13403.6,1057.08,1234.4,287.261,527.289,98.906,3310.46,5617,,7125,4479.879,9321.7,4931.8,3958.72,"#NA"
1999-01-14,950.555,3365.43,5820.2,13738.86,1069.94,1212.19,282.744,522.592,99.371,3292.28,5057,,7088,4460.367,9304.2,4912.75,3997.06,"#NA"
1999-01-15,963.464,3426.06,5941,13738.86,1069.94,1243.26,292.967,525.454,100.671,3207.85,6746,,7218.1,4530.059,9596.3,4960.22,4054.81,"#NA"
1999-01-18,983.233,3515.43,6123.9,13805.06,1075.79,1243.26,296,533.38,102.696,3278.58,7113,,7248.1,4550.539,10071.5,5050.4,4151.68,"#NA"
1999-01-19,981.826,3515.69,6027.6,13770.44,1074.8,1252,296.365,535.309,102.684,3218.91,7380,,7207.7,4528.777,9971.7,5073.15,4115.99,"#NA"
1999-01-20,992.074,3601.36,6105.6,14028.05,1090.07,1256.62,301.546,538.906,103.694,3218.91,7674,,7300.2,4577.406,10090.1,5143.06,4190.01,"#NA"
1999-01-21,981.746,3561.56,6022.2,14245.42,1104.92,1235.16,295.332,531.069,102.618,3329.93,7321,,7125.4,4488.145,9920.8,5156.67,4154.03,"#NA"
1999-01-22,955.184,3426.11,5861.2,14154.4,1097.29,1225.19,289.152,519.074,99.883,3297.86,7189,,7036.4,4437.129,9612,5019.28,4019.33,"#NA"
1999-01-25,957.029,3428.8,5880.9,14208.81,1098.71,1233.98,285.252,507.812,100.105,3309.15,7189,,7076.2,4457.727,9665.6,4982.45,4050.8,"#NA"
1999-01-26,957.693,3433.87,5885.7,14382.01,1109.88,1252.31,289.108,509.523,100.128,3309.15,7645,,7074.6,4460,9589.6,4986.8,4071.28,"#NA"
1999-01-27,962.862,3453.7,5876.4,14450.06,1115.37,1243.17,293.555,516.504,100.678,3353.98,7687,,7030.2,4440.059,9609.5,5061.18,4098.1,"#NA"
1999-01-28,977.369,3511.31,5872.5,14342.32,1110.22,1265.37,294.305,509.191,102.163,3292.95,7987,,7137.8,4495.406,9832.2,5096.41,4199.67,"#NA"
1999-01-29,983.094,3547.15,5896,14499.25,1125.26,1279.64,293.914,513.869,102.752,3315.57,8172,,7201.2,4532.238,9878.8,5159.96,4251.8,"#NA"
1999-02-01,994.856,3597.04,6012.4,14465.18,1119.37,1273.03,299.668,521.256,104.023,3265.91,8891,,7291.2,4578.859,9998.2,5190.82,4303.92,"#NA"
1999-02-02,984.609,3541.43,6013,14349.83,1113.73,1261.99,300.038,518.873,103.007,3236.76,8731,,7225.1,4547.938,9943.6,5166.87,4243.57,"#NA"
1999-02-03,976.054,3488.13,5940.3,14161.31,1097.15,1272.07,298.85,517.396,102.084,3277.57,8676,,7193,4529.707,9944.2,5085.66,4188.84,"#NA"
1999-02-04,974.708,3487.08,5939.9,14086.85,1090.77,1248.49,296.518,521.564,101.962,3236.42,8652,,7137.2,4500.77,9855.4,5077.85,4167.42,"#NA"
1999-02-05,974.368,3489.98,5855.3,13898.08,1084.64,1239.4,294.839,515.973,101.96,3215.35,8435,,7137,4500.219,9809.3,5080.77,4147.3,"#NA"
1999-02-08,966.225,3462.29,5834.9,13992.49,1090.63,1243.77,295.705,512.196,101.097,3183.64,8824,,7055.9,4456.039,9648.8,5027.22,4154.02,"#NA"
1999-02-09,943.029,3342.58,5779.9,13902.66,1083.65,1216.14,291.844,510.423,98.635,3207.71,8673,,6943,4393.297,9500,4904.35,4038.49,"#NA"
1999-02-10,936.449,3325.56,5770.2,13952.4,1083.09,1223.55,293.707,499.453,97.973,3307.49,8853,,6891.2,4362.027,9656.7,4796.82,4001.93,"#NA"
1999-02-11,946.221,3375.42,5888.5,13952.4,1083.09,1254.04,297.552,507.476,98.985,3313.4,8990,,6898.9,4368.27,9690.5,4839.33,4072.34,"#NA"
1999-02-12,952.985,3405.68,5950.7,13973.69,1089.53,1230.13,300.547,513.791,99.731,3337.49,8952,,6963.1,4404.859,9739.4,4888.74,4060.36,"#NA"
1999-02-15,954.924,3414.97,6023.2,14054.72,1095.02,1230.13,300.105,510.962,99.928,3315.08,8952,,6988.5,4418.117,9901.1,4879.55,4065.19,"#NA"
1999-02-16,954.321,3402.21,6108.6,14232.64,1101.68,1241.87,300.935,505.949,99.856,3344.68,8952,,7015.2,4436.129,9799.3,4904.68,4052.32,"#NA"
1999-02-17,944.043,3343.04,6078.4,14158.67,1097.08,1224.03,299.54,507.551,98.76,3336.42,8974,,7045.9,4450.695,9797.9,4810.09,3985.49,"#NA"
1999-02-18,947.149,3380.58,6074.9,14146.79,1095.27,1237.28,297.893,506.048,99.06,3351.05,8860,,6981.6,4414.535,9758.7,4845.08,4039.41,"#NA"
1999-02-19,953.824,3415.52,6031.2,14098.04,1094.5,1239.22,296.235,508.13,99.762,3354.92,9013,,6942.7,4393.906,9840.9,4802.38,4130.48,"#NA"
1999-02-22,968.383,3470.89,6069.9,14256.67,1108.91,1272.14,297.097,510.4,101.299,3303.89,9074,,7076.7,4467.816,9945.2,4845.18,4165.86,"#NA"
1999-02-23,981.931,3537.81,6155.2,14500.65,1117.77,1271.18,293.424,511.008,102.769,3283.97,8942,,7145.7,4508.848,10133.8,4987.56,4207.95,"#NA"
1999-02-24,988.003,3556.69,6307.6,14355.45,1120.29,1253.41,295.103,513.868,103.406,3287.53,8953,,7233.7,4557.988,10224.6,5062.31,4213.7,"#NA"
1999-02-25,973.117,3496.27,6206.5,14470.45,1124.13,1245.02,295.022,508.841,101.812,3281.29,8674,,7101.8,4487.859,10052.1,4958.58,4152.56,"#NA"
1999-02-26,968.97,3484.24,6175.1,14367.54,1120.03,1238.33,296.565,507.326,101.373,3233.86,8910,,7063.8,4470.418,9997.3,4911.81,4092.94,"#NA"
1999-03-01,954.859,3441.74,6060.9,14221.75,1107.81,1236.16,297.952,512.032,99.901,3523.98,9198,,6995,4434.797,9838.9,4784.31,4032.05,"#NA"
1999-03-02,958.276,3451.18,6061.3,13921.06,1092.08,1225.5,297.004,509.4,100.246,3523.98,9070,,6976.5,4419.406,9823,4804.02,4048.63,"#NA"
1999-03-03,948.045,3393.95,6048.3,14170.36,1099.81,1227.7,300.08,510.842,99.22,3640.42,9154,,6986.1,4427.316,9707.6,4697.67,4004.16,"#NA"
1999-03-04,957.701,3434.49,6101.4,14183.45,1105.11,1246.64,300.635,509.931,100.242,3601.96,9508,,7106.8,4495.5,9834.3,4678.72,4087.99,"#NA"
1999-03-05,979.214,3536.64,6205.5,14894,1146.72,1275.47,304.519,520.375,102.496,3649.06,9465,,7213.3,4557.949,10005,4839.09,4189.56,"#NA"
1999-03-08,972.02,3495.43,6208.9,14779.05,1147.75,1282.73,311.529,526.549,101.724,3732.1,9785,,7185.9,4540.359,9861.4,4788.69,4175.97,"#NA"
1999-03-09,972.569,3493.54,6237.7,15096.7,1162.51,1279.84,315.379,532.251,101.775,3784.11,9484,,7267.2,4581.227,9915.3,4758.46,4159.8,"#NA"
1999-03-10,968.919,3485.05,6241.5,15480,1187.47,1286.84,317.973,537.079,101.369,3743.37,9778,,7209.4,4553.098,9940.1,4721.41,4162.31,"#NA"
1999-03-11,979.67,3521.63,6335.7,15502.14,1196.18,1297.68,318.805,535.11,102.584,3673.51,9697,,7322.6,4618.008,10191.6,4754.41,4184.38,"#NA"
1999-03-12,986.874,3574.73,6282.2,15488.86,1195.61,1294.59,320.704,541.298,103.272,3702.81,9574,,7250.7,4588.18,10094.7,5008.16,4175.03,"#NA"
1999-03-15,988.314,3582.78,6206.8,15779.6,1211.18,1307.26,325.713,545.123,103.376,3783.71,10413,,7240.9,4581.309,10121,5029.24,4185.12,"#NA"
