"","Ticker","Close","TRADE_DATE"
"1255","2742261CH",68.72,"2012-02-24 00:00:00.000"
"1256","2742261CH",68.76,"2012-02-27 00:00:00.000"
"1257","2742261CH",68.52,"2012-02-28 00:00:00.000"
"1258","2742261CH",68.56,"2012-02-29 00:00:00.000"
"1259","2742261CH",68.63,"2012-03-01 00:00:00.000"
"1260","2742261CH",68.83,"2012-03-02 00:00:00.000"
"1261","2742261CH",68.9,"2012-03-05 00:00:00.000"
"1262","2742261CH",68.75,"2012-03-06 00:00:00.000"
"1263","2742261CH",68.06,"2012-03-07 00:00:00.000"
"1264","2742261CH",68.13,"2012-03-08 00:00:00.000"
"1265","2742261CH",68.42,"2012-03-09 00:00:00.000"
"1266","2742261CH",68.68,"2012-03-12 00:00:00.000"
"1267","2742261CH",68.56,"2012-03-13 00:00:00.000"
"1268","2742261CH",69.06,"2012-03-14 00:00:00.000"
"1269","2742261CH",69.06,"2012-03-15 00:00:00.000"
"1270","2742261CH",69.52,"2012-03-19 00:00:00.000"
"1271","2742261CH",69.51,"2012-03-20 00:00:00.000"
"1272","2742261CH",69.27,"2012-03-21 00:00:00.000"
"1273","2742261CH",69.08,"2012-03-22 00:00:00.000"
"1274","2742261CH",68.77,"2012-03-23 00:00:00.000"
"1275","2742261CH",68.66,"2012-03-26 00:00:00.000"
"1276","2742261CH",68.91,"2012-03-27 00:00:00.000"
"1277","2742261CH",68.8,"2012-03-28 00:00:00.000"
"1278","2742261CH",68.65,"2012-03-29 00:00:00.000"
"1279","2742261CH",68.27,"2012-03-30 00:00:00.000"
"1280","2742261CH",68.36,"2012-04-02 00:00:00.000"
"1281","2742261CH",68.36,"2012-04-03 00:00:00.000"
"1282","2742261CH",68.26,"2012-04-04 00:00:00.000"
"1283","2742261CH",67.93,"2012-04-09 00:00:00.000"
"1284","2742261CH",67.84,"2012-04-10 00:00:00.000"
"1285","2742261CH",67.84,"2012-04-11 00:00:00.000"
"1286","2742261CH",67.07,"2012-04-12 00:00:00.000"
"1287","2742261CH",67.14,"2012-04-13 00:00:00.000"
"1288","2742261CH",67.06,"2012-04-16 00:00:00.000"
"1289","2742261CH",67.05,"2012-04-17 00:00:00.000"
"1290","2742261CH",67.05,"2012-04-18 00:00:00.000"
"1291","2742261CH",67.42,"2012-04-19 00:00:00.000"
"1292","2742261CH",67.15,"2012-04-20 00:00:00.000"
"1293","2742261CH",67.28,"2012-04-23 00:00:00.000"
"1294","2742261CH",66.85,"2012-04-24 00:00:00.000"
"1295","2742261CH",66.89,"2012-04-25 00:00:00.000"
"1296","2742261CH",67.17,"2012-04-26 00:00:00.000"
"1297","2742261CH",67.28,"2012-04-27 00:00:00.000"
"1298","2742261CH",67.45,"2012-05-01 00:00:00.000"
"1299","2742261CH",67.45,"2012-05-02 00:00:00.000"
"1300","2742261CH",67.22,"2012-05-03 00:00:00.000"
"1301","2742261CH",67.12,"2012-05-04 00:00:00.000"
"1302","2742261CH",66.88,"2012-05-07 00:00:00.000"
"1303","2742261CH",66.98,"2012-05-08 00:00:00.000"
"1304","2742261CH",66.73,"2012-05-09 00:00:00.000"
"1305","2742261CH",66.56,"2012-05-10 00:00:00.000"
"1306","2742261CH",66.72,"2012-05-11 00:00:00.000"
"1307","2742261CH",66.72,"2012-05-14 00:00:00.000"
"1308","2742261CH",66.36,"2012-05-15 00:00:00.000"
"1309","2742261CH",66.16,"2012-05-17 00:00:00.000"
"1310","2742261CH",65.96,"2012-05-18 00:00:00.000"
"1311","2742261CH",65.86,"2012-05-21 00:00:00.000"
"1312","2742261CH",66,"2012-05-22 00:00:00.000"
"1313","2742261CH",66,"2012-05-23 00:00:00.000"
"1314","2742261CH",66,"2012-05-24 00:00:00.000"
"1315","2742261CH",66,"2012-05-25 00:00:00.000"
"1316","2742261CH",66.03,"2012-05-28 00:00:00.000"
"1317","2742261CH",66.09,"2012-05-29 00:00:00.000"
"1318","2742261CH",65.93,"2012-05-31 00:00:00.000"
"1319","2742261CH",65.95,"2012-06-01 00:00:00.000"
"1320","2742261CH",65.48,"2012-06-04 00:00:00.000"
"1321","2742261CH",65.19,"2012-06-05 00:00:00.000"
"1322","2742261CH",65.69,"2012-06-07 00:00:00.000"
"1323","2742261CH",65.7,"2012-06-08 00:00:00.000"
"1324","2742261CH",65.75,"2012-06-11 00:00:00.000"
"1325","2742261CH",65.7,"2012-06-12 00:00:00.000"
"1326","2742261CH",65.73,"2012-06-13 00:00:00.000"
"1327","2742261CH",65.8,"2012-06-14 00:00:00.000"
"1328","2742261CH",65.69,"2012-06-15 00:00:00.000"
"1329","2742261CH",66.16,"2012-06-18 00:00:00.000"
"1330","2742261CH",66.06,"2012-06-19 00:00:00.000"
"1331","2742261CH",66.06,"2012-06-20 00:00:00.000"
"1332","2742261CH",66.44,"2012-06-21 00:00:00.000"
"1333","2742261CH",66.44,"2012-06-25 00:00:00.000"
"1334","2742261CH",65.65,"2012-06-26 00:00:00.000"
"1335","2742261CH",65.64,"2012-06-27 00:00:00.000"
"1336","2742261CH",65.99,"2012-06-29 00:00:00.000"
"1337","2742261CH",66.82,"2012-07-02 00:00:00.000"
"1338","2742261CH",67.19,"2012-07-03 00:00:00.000"
"1339","2742261CH",67.66,"2012-07-04 00:00:00.000"
"1340","2742261CH",67.68,"2012-07-05 00:00:00.000"
"1341","2742261CH",67.64,"2012-07-06 00:00:00.000"
"1342","2742261CH",67.26,"2012-07-09 00:00:00.000"
"1343","2742261CH",67.15,"2012-07-10 00:00:00.000"
"1344","2742261CH",67.26,"2012-07-11 00:00:00.000"
"1345","2742261CH",67.34,"2012-07-12 00:00:00.000"
"1346","2742261CH",67.14,"2012-07-13 00:00:00.000"
"1347","2742261CH",67.41,"2012-07-16 00:00:00.000"
"1348","2742261CH",67.55,"2012-07-17 00:00:00.000"
"1349","2742261CH",67.55,"2012-07-18 00:00:00.000"
"1350","2742261CH",67.81,"2012-07-19 00:00:00.000"
"1351","2742261CH",68.15,"2012-07-20 00:00:00.000"
"1352","2742261CH",67.74,"2012-07-23 00:00:00.000"
"1353","2742261CH",67.03,"2012-07-24 00:00:00.000"
"1354","2742261CH",66.74,"2012-07-25 00:00:00.000"
"1355","2742261CH",66.77,"2012-07-26 00:00:00.000"
"1356","2742261CH",67.38,"2012-07-27 00:00:00.000"
"1357","2742261CH",68.05,"2012-07-30 00:00:00.000"
"1358","2742261CH",68.56,"2012-08-01 00:00:00.000"
"1359","2742261CH",68.64,"2012-08-02 00:00:00.000"
"1360","2742261CH",68.45,"2012-08-03 00:00:00.000"
"1361","2742261CH",69.07,"2012-08-06 00:00:00.000"
"1362","2742261CH",69.1,"2012-08-07 00:00:00.000"
"1363","2742261CH",69.31,"2012-08-08 00:00:00.000"
"1364","2742261CH",69.45,"2012-08-09 00:00:00.000"
"1365","2742261CH",69.72,"2012-08-10 00:00:00.000"
"1366","2742261CH",69.69,"2012-08-13 00:00:00.000"
"1367","2742261CH",69.49,"2012-08-15 00:00:00.000"
"1368","2742261CH",69.66,"2012-08-16 00:00:00.000"
"1369","2742261CH",69.66,"2012-08-17 00:00:00.000"
"1370","2742261CH",70.04,"2012-08-20 00:00:00.000"
"1371","2742261CH",69.92,"2012-08-21 00:00:00.000"
"1372","2742261CH",69.76,"2012-08-22 00:00:00.000"
"1373","2742261CH",69.97,"2012-08-23 00:00:00.000"
"1374","2742261CH",69.92,"2012-08-24 00:00:00.000"
"1375","2742261CH",69.88,"2012-08-27 00:00:00.000"
"1376","2742261CH",69.73,"2012-08-28 00:00:00.000"
"1377","2742261CH",69.5,"2012-08-29 00:00:00.000"
"1378","2742261CH",69.59,"2012-08-30 00:00:00.000"
"1379","2742261CH",69.44,"2012-08-31 00:00:00.000"
"1380","2742261CH",69.27,"2012-09-03 00:00:00.000"
"1381","2742261CH",69.35,"2012-09-04 00:00:00.000"
"1382","2742261CH",69.26,"2012-09-05 00:00:00.000"
"1383","2742261CH",69.35,"2012-09-06 00:00:00.000"
"1384","2742261CH",69.62,"2012-09-07 00:00:00.000"
"1385","2742261CH",69.89,"2012-09-10 00:00:00.000"
"1386","2742261CH",69.89,"2012-09-11 00:00:00.000"
"1387","2742261CH",69.89,"2012-09-12 00:00:00.000"
"1388","2742261CH",70.04,"2012-09-13 00:00:00.000"
"1389","2742261CH",70.26,"2012-09-14 00:00:00.000"
"1390","2742261CH",70.53,"2012-09-17 00:00:00.000"
"1391","2742261CH",70.34,"2012-09-18 00:00:00.000"
"1392","2742261CH",70.17,"2012-09-19 00:00:00.000"
"1393","2742261CH",70.35,"2012-09-20 00:00:00.000"
"1394","2742261CH",70.27,"2012-09-21 00:00:00.000"
"1395","2742261CH",70.53,"2012-09-24 00:00:00.000"
"1396","2742261CH",70.32,"2012-09-25 00:00:00.000"
"1397","2742261CH",70.34,"2012-09-26 00:00:00.000"
"1398","2742261CH",69.53,"2012-09-27 00:00:00.000"
"1399","2742261CH",69.88,"2012-09-28 00:00:00.000"
"1400","2742261CH",69.31,"2012-10-01 00:00:00.000"
"1401","2742261CH",70.01,"2012-10-02 00:00:00.000"
"1402","2742261CH",69.97,"2012-10-03 00:00:00.000"
"1403","2742261CH",69.92,"2012-10-04 00:00:00.000"
"1404","2742261CH",70.17,"2012-10-05 00:00:00.000"
"1405","2742261CH",70.43,"2012-10-08 00:00:00.000"
"1406","2742261CH",70.21,"2012-10-09 00:00:00.000"
"1407","2742261CH",69.96,"2012-10-10 00:00:00.000"
"1408","2742261CH",69.63,"2012-10-11 00:00:00.000"
"1409","2742261CH",69.87,"2012-10-12 00:00:00.000"
"1410","2742261CH",69.82,"2012-10-15 00:00:00.000"
"1411","2742261CH",70.11,"2012-10-16 00:00:00.000"
"1412","2742261CH",70.71,"2012-10-17 00:00:00.000"
"1413","2742261CH",70.89,"2012-10-18 00:00:00.000"
"1414","2742261CH",70.98,"2012-10-19 00:00:00.000"
"1415","2742261CH",70.62,"2012-10-22 00:00:00.000"
"1416","2742261CH",70.65,"2012-10-23 00:00:00.000"
"1417","2742261CH",69.75,"2012-10-24 00:00:00.000"
"1418","2742261CH",69.6,"2012-10-25 00:00:00.000"
"1419","2742261CH",69.25,"2012-10-26 00:00:00.000"
"1420","2742261CH",69.22,"2012-10-29 00:00:00.000"
"1421","2742261CH",69.43,"2012-10-30 00:00:00.000"
"1422","2742261CH",69.74,"2012-11-01 00:00:00.000"
"1423","2742261CH",69.58,"2012-11-02 00:00:00.000"
"1424","2742261CH",70.21,"2012-11-05 00:00:00.000"
"1425","2742261CH",70.2,"2012-11-06 00:00:00.000"
"1426","2742261CH",70.52,"2012-11-07 00:00:00.000"
"1427","2742261CH",69.92,"2012-11-08 00:00:00.000"
"1428","2742261CH",69.77,"2012-11-09 00:00:00.000"
"1429","2742261CH",69.8,"2012-11-12 00:00:00.000"
"1430","2742261CH",69.63,"2012-11-13 00:00:00.000"
