"Cliente","Data","Return_giornaliero"
"pippo104","2010-05-21 00:00:00.000",4.21086548447747e-05
"pippo104","2010-05-24 00:00:00.000",0.000400350979591124
"pippo104","2010-05-25 00:00:00.000",4.34468422323420e-05
"pippo104","2010-05-26 00:00:00.000",4.70675714667745e-05
"pippo104","2010-05-27 00:00:00.000",-0.000121289775578681
"pippo104","2010-05-28 00:00:00.000",0.000111367140688934
"pippo104","2010-05-31 00:00:00.000",-0.000460582577341939
"pippo104","2010-06-01 00:00:00.000",0.000567383026194967
"pippo104","2010-06-02 00:00:00.000",4.20822814952704e-05
"pippo104","2010-06-03 00:00:00.000",-0.000122021351108614
"pippo104","2010-06-04 00:00:00.000",-0.000483887229772217
"pippo104","2010-06-07 00:00:00.000",0.000554814350553379
"pippo104","2010-06-08 00:00:00.000",4.46460516421165e-05
"pippo104","2010-06-09 00:00:00.000",0.000209590099118584
"pippo104","2010-06-10 00:00:00.000",-2.3445668219102e-06
"pippo104","2010-06-11 00:00:00.000",5.04721285687904e-05
"pippo104","2010-06-14 00:00:00.000",0.000252408943642202
"pippo104","2010-06-15 00:00:00.000",-0.000383226522501556
"pippo104","2010-06-16 00:00:00.000",9.36219780505176e-05
"pippo104","2010-06-17 00:00:00.000",6.33225286568173e-05
"pippo104","2010-06-18 00:00:00.000",4.38109579534718e-05
"pippo104","2010-06-21 00:00:00.000",0.000127761044118824
"pippo104","2010-06-22 00:00:00.000",4.20616398828511e-05
"pippo104","2010-06-23 00:00:00.000",4.44370775742886e-05
"pippo104","2010-06-24 00:00:00.000",4.20579399953436e-05
"pippo104","2010-06-25 00:00:00.000",-0.000661836346922517
"pippo104","2010-06-28 00:00:00.000",0.000138032410334610
"pippo104","2010-06-29 00:00:00.000",-0.000889850423829275
"pippo104","2010-06-30 00:00:00.000",-0.000387276772355283
"pippo104","2010-07-01 00:00:00.000",0.000583502612430342
"pippo104","2010-07-02 00:00:00.000",-0.00094654429578811
"pippo104","2010-07-05 00:00:00.000",0.00065810130587951
"pippo104","2010-07-06 00:00:00.000",0.000152967919265334
"pippo104","2010-07-07 00:00:00.000",-0.000642190937364173
"pippo104","2010-07-08 00:00:00.000",0.000594907851164894
"pippo104","2010-07-09 00:00:00.000",-6.69350909009436e-05
"pippo104","2010-07-12 00:00:00.000",3.81585225950332e-06
"pippo104","2010-07-13 00:00:00.000",0.000134932925908604
"pippo104","2010-07-14 00:00:00.000",0.000152023376135180
"pippo104","2010-07-15 00:00:00.000",-0.000203785122994682
"pippo104","2010-07-16 00:00:00.000",-0.000658735842728908
"pippo104","2010-07-19 00:00:00.000",0.000122158966787689
"pippo104","2010-07-20 00:00:00.000",0.000364278750939029
"pippo104","2010-07-21 00:00:00.000",0.000107263877739960
"pippo104","2010-07-22 00:00:00.000",0.000146435903939146
"pippo104","2010-07-23 00:00:00.000",0.000336524926881854
"pippo104","2010-07-26 00:00:00.000",-1.00845836237262e-06
"pippo104","2010-07-27 00:00:00.000",-0.000123107161159375
"pippo104","2010-07-28 00:00:00.000",-0.000376319562701344
"pippo104","2010-07-29 00:00:00.000",0.000161480486866372
"pippo104","2010-07-30 00:00:00.000",0.000140715680874814
"pippo104","2010-08-02 00:00:00.000",0.000107706428833954
"pippo104","2010-08-03 00:00:00.000",6.02511652449955e-05
"pippo104","2010-08-04 00:00:00.000",4.96723275749122e-05
"pippo104","2010-08-05 00:00:00.000",9.17525486103798e-05
"pippo104","2010-08-06 00:00:00.000",-0.000136324557088563
"pippo104","2010-08-09 00:00:00.000",3.60639263343732e-05
"pippo104","2010-08-10 00:00:00.000",0.00015032242918811
"pippo104","2010-08-11 00:00:00.000",-4.81977253001808e-05
"pippo104","2010-08-12 00:00:00.000",0.000272780763922009
"pippo104","2010-08-13 00:00:00.000",4.20804021139531e-05
"pippo104","2010-08-16 00:00:00.000",0.000273879007641753
"pippo104","2010-08-17 00:00:00.000",6.2704570267691e-05
"pippo104","2010-08-18 00:00:00.000",-0.00065041873141003
